PAYMENT_YEAR,DIAGNOSIS_CODE,CMS_HCC_ESRD_V21,CMS_HCC_ESRD_V24,CMS_HCC_V22,CMS_HCC_V24,RXHCC_V05,RXHCC_V08,CMS_HCC_ESRD_V21_FLAG,CMS_HCC_ESRD_V24_FLAG,CMS_HCC_V22_FLAG,CMS_HCC_V24_FLAG,RXHCC_V05_FLAG,RXHCC_V08_FLAG
2023,C4361,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C4362,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C4370,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C4371,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C4372,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C438,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C439,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C450,9,9,9,9,18,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C451,9,9,9,9,18,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C452,9,9,9,9,18,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C457,9,9,9,9,18,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C459,9,9,9,9,18,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C460,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C461,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C462,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C463,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C464,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4650,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4651,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4652,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C467,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C469,10,10,10,10,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C470,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4710,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4711,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4712,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4720,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4721,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4722,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C473,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C474,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C475,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C476,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C478,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C479,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C480,9,9,9,9,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C481,9,9,9,9,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C482,9,9,9,9,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C488,9,9,9,9,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C490,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4910,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4911,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4912,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4920,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4921,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4922,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C493,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C494,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C495,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C496,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C498,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C499,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A0,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A1,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A2,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A3,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A4,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A5,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C49A9,10,10,10,10,16,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A0,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A10,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A111,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A112,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A121,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A122,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A20,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A21,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A22,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A30,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A31,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A39,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A4,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A51,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A52,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A59,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A60,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A61,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A62,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A70,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A71,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A72,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A8,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C4A9,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50011,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50012,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50019,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50021,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50022,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50029,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50111,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50112,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50119,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50121,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50122,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50129,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50211,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50212,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50219,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50221,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50222,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50229,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50311,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50312,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50319,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50321,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50322,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50329,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50411,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50412,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50419,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50421,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50422,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50429,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50511,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50512,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50519,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50521,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50522,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50529,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50611,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50612,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50619,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50621,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50622,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50629,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50811,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50812,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50819,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50821,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50822,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50829,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50911,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50912,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50919,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50921,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50922,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C50929,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C510,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C511,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C512,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C518,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C519,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C52,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C530,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C531,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C538,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C539,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C540,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C541,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C542,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C543,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C548,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C549,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C55,12,12,12,12,,,Yes,Yes,Yes,Yes,No,No
2023,C561,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C562,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C563,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C569,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5700,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5701,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5702,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5710,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5711,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5712,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5720,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5721,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C5722,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C573,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C574,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C577,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C578,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C579,11,11,11,11,,,Yes,Yes,Yes,Yes,No,No
2023,C58,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C600,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C601,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C602,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C608,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C609,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C61,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6200,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6201,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6202,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6210,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6211,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6212,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6290,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6291,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6292,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6300,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6301,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6302,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6310,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6311,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6312,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C632,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C637,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C638,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C639,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C641,11,11,11,11,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C642,11,11,11,11,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C649,11,11,11,11,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C651,11,11,11,11,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C652,11,11,11,11,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C659,11,11,11,11,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C661,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C662,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C669,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C670,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C671,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C672,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C673,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C674,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C675,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C676,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C677,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C678,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C679,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C680,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C681,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C688,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C689,11,11,11,11,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6900,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6901,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6902,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6910,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6911,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6912,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6920,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6921,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6922,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6930,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6931,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6932,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6940,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6941,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6942,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6950,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6951,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6952,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6960,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6961,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6962,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6980,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6981,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6982,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6990,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6991,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C6992,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C700,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C701,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C709,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C710,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C711,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C712,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C713,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C714,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C715,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C716,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C717,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C718,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C719,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C720,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C721,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7220,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7221,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7222,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7230,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7231,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7232,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7240,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7241,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7242,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7250,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7259,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C729,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C73,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7400,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7401,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7402,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7410,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7411,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7412,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7490,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7491,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7492,10,10,10,10,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C750,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C751,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C752,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C753,10,10,10,10,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C754,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C755,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C758,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C759,12,12,12,12,19,22,Yes,Yes,Yes,Yes,Yes,Yes
2023,C760,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C761,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C762,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C763,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7640,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7641,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7642,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7650,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7651,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C7652,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C768,12,12,12,12,,22,Yes,Yes,Yes,Yes,No,Yes
2023,C770,8,8,8,8,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C771,8,8,8,8,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C772,8,8,8,8,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C773,10,10,10,10,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C774,8,8,8,8,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C775,8,8,8,8,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C778,8,8,8,8,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C779,10,10,10,10,19,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7800,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7801,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7802,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C781,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C782,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7830,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7839,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C784,8,8,8,8,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C785,8,8,8,8,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C786,8,8,8,8,18,20,Yes,Yes,Yes,Yes,Yes,Yes
2023,C787,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7880,8,8,8,8,18,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7889,8,8,8,8,18,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7900,8,8,8,8,17,17,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7901,8,8,8,8,17,17,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7902,8,8,8,8,17,17,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7910,8,8,8,8,18,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7911,8,8,8,8,18,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7919,8,8,8,8,18,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C792,10,10,10,10,18,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7931,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7932,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
2023,C7940,8,8,8,8,17,18,Yes,Yes,Yes,Yes,Yes,Yes
